trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1006,L2/ori90/k7/j11,16088,364,L4/ON/k5/j11,excitatory,1.0,0.0954512095137208,0.0954512095137208,917
diag/0,2,free,1006,L2/ori90/k7/j11,16089,365,INH/ON/k5/j11,inhibitory,1.0,0.05207024382654723,-0.05207024382654723,917
diag/0,2,free,1006,L2/ori90/k7/j11,16090,366,L4/OFF/k5/j11,excitatory,1.0,0.08883477666447445,0.08883477666447445,917
diag/0,2,free,1006,L2/ori90/k7/j11,16091,367,INH/OFF/k5/j11,inhibitory,1.0,0.007004302100730888,-0.007004302100730888,917
diag/0,2,free,1006,L2/ori90/k7/j11,16094,362,L4/OFF/k5/j10,excitatory,1.0,0.02313657601982228,0.02313657601982228,917
diag/0,2,free,1006,L2/ori90/k7/j11,16095,363,INH/OFF/k5/j10,inhibitory,1.0,0.02361859869774242,-0.02361859869774242,917
diag/0,2,free,1006,L2/ori90/k7/j11,16096,368,L4/ON/k5/j12,excitatory,1.0,0.0829839320888847,0.0829839320888847,917
diag/0,2,free,1006,L2/ori90/k7/j11,16097,369,INH/ON/k5/j12,inhibitory,1.0,0.06175624589999074,-0.06175624589999074,917
diag/0,2,free,1006,L2/ori90/k7/j11,16098,370,L4/OFF/k5/j12,excitatory,1.0,0.07955109007919972,0.07955109007919972,917
diag/0,2,free,1006,L2/ori90/k7/j11,16099,371,INH/OFF/k5/j12,inhibitory,1.0,0.01771064859270087,-0.01771064859270087,917
diag/0,2,free,1006,L2/ori90/k7/j11,16104,436,L4/ON/k6/j13,excitatory,1.0,0.037533056619339804,0.037533056619339804,917
diag/0,2,free,1006,L2/ori90/k7/j11,16105,437,INH/ON/k6/j13,inhibitory,1.0,0.0844525641565902,-0.0844525641565902,917
diag/0,2,free,1006,L2/ori90/k7/j11,16106,438,L4/OFF/k6/j13,excitatory,1.0,0.029160957203051667,0.029160957203051667,917
diag/0,2,free,1006,L2/ori90/k7/j11,16107,439,INH/OFF/k6/j13,inhibitory,1.0,0.05762568314291065,-0.05762568314291065,917
diag/0,2,free,1006,L2/ori90/k7/j11,16108,420,L4/ON/k6/j9,excitatory,1.0,0.07340802817915898,0.07340802817915898,917
diag/0,2,free,1006,L2/ori90/k7/j11,16109,421,INH/ON/k6/j9,inhibitory,1.0,0.0831416287117535,-0.0831416287117535,917
