trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1008,L2/ori0/k7/j12,16146,438,L4/OFF/k6/j13,excitatory,1.0,0.015782077638801576,0.015782077638801576,892
diag/0,2,free,1008,L2/ori0/k7/j12,16147,439,INH/OFF/k6/j13,inhibitory,1.0,0.0181206601850065,-0.0181206601850065,892
diag/0,2,free,1008,L2/ori0/k7/j12,16148,428,L4/ON/k6/j11,excitatory,1.0,0.09972703908319652,0.09972703908319652,892
diag/0,2,free,1008,L2/ori0/k7/j12,16149,429,INH/ON/k6/j11,inhibitory,1.0,0.07827176673580082,-0.07827176673580082,892
diag/0,2,free,1008,L2/ori0/k7/j12,16150,430,L4/OFF/k6/j11,excitatory,1.0,0.04077420801596007,0.04077420801596007,892
diag/0,2,free,1008,L2/ori0/k7/j12,16151,431,INH/OFF/k6/j11,inhibitory,1.0,0.0,-0.0,892
diag/0,2,free,1008,L2/ori0/k7/j12,16152,368,L4/ON/k5/j12,excitatory,1.0,0.01974858198588472,0.01974858198588472,892
diag/0,2,free,1008,L2/ori0/k7/j12,16153,369,INH/ON/k5/j12,inhibitory,1.0,0.065653160226559,-0.065653160226559,892
diag/0,2,free,1008,L2/ori0/k7/j12,16154,370,L4/OFF/k5/j12,excitatory,1.0,0.06211994096838352,0.06211994096838352,892
diag/0,2,free,1008,L2/ori0/k7/j12,16155,371,INH/OFF/k5/j12,inhibitory,1.0,0.06253473800339127,-0.06253473800339127,892
diag/0,2,free,1008,L2/ori0/k7/j12,16158,374,L4/OFF/k5/j13,excitatory,1.0,0.0037014636816096406,0.0037014636816096406,892
diag/0,2,free,1008,L2/ori0/k7/j12,16159,375,INH/OFF/k5/j13,inhibitory,1.0,0.03581469157633201,-0.03581469157633201,892
diag/0,2,free,1008,L2/ori0/k7/j12,16160,364,L4/ON/k5/j11,excitatory,1.0,0.0060478774448752826,0.0060478774448752826,892
diag/0,2,free,1008,L2/ori0/k7/j12,16161,365,INH/ON/k5/j11,inhibitory,1.0,0.01596106984313236,-0.01596106984313236,892
diag/0,2,free,1008,L2/ori0/k7/j12,16162,366,L4/OFF/k5/j11,excitatory,1.0,0.09687057049683837,0.09687057049683837,892
diag/0,2,free,1008,L2/ori0/k7/j12,16163,367,INH/OFF/k5/j11,inhibitory,1.0,0.03368248899559012,-0.03368248899559012,892
diag/0,2,free,1008,L2/ori0/k7/j12,16168,440,L4/ON/k6/j14,excitatory,1.0,0.09031421567282602,0.09031421567282602,892
diag/0,2,free,1008,L2/ori0/k7/j12,16169,441,INH/ON/k6/j14,inhibitory,1.0,0.06305006316032379,-0.06305006316032379,892
diag/0,2,free,1008,L2/ori0/k7/j12,16170,442,L4/OFF/k6/j14,excitatory,1.0,0.03743968480917741,0.03743968480917741,892
diag/0,2,free,1008,L2/ori0/k7/j12,16171,443,INH/OFF/k6/j14,inhibitory,1.0,0.04204892602245558,-0.04204892602245558,892
